/home/dan/SFND_3D_Object_Tracking/analysis/BRISK_ORB_MAT_BF_SEL_KNN_stats.csv,1535,766,0.27,-0.12,-0.68
/home/dan/SFND_3D_Object_Tracking/analysis/BRISK_ORB_MAT_BF_SEL_NN_stats.csv,1535,863,0.39,-0.12,-0.15
/home/dan/SFND_3D_Object_Tracking/analysis/BRISK_ORB_MAT_FLANN_SEL_KNN_stats.csv,1535,766,0.27,-0.12,-0.68
/home/dan/SFND_3D_Object_Tracking/analysis/BRISK_ORB_MAT_FLANN_SEL_NN_stats.csv,1535,1506,0.27,-0.12,-0.03
/home/dan/SFND_3D_Object_Tracking/analysis/BRISK_SIFT_MAT_BF_SEL_KNN_stats.csv,1535,904,0.11,-0.12,-0.13
/home/dan/SFND_3D_Object_Tracking/analysis/BRISK_SIFT_MAT_BF_SEL_NN_stats.csv,1535,899,0.07,-0.12,-0.06
/home/dan/SFND_3D_Object_Tracking/analysis/BRISK_SIFT_MAT_FLANN_SEL_KNN_stats.csv,1535,940,0.12,-0.12,-0.14
/home/dan/SFND_3D_Object_Tracking/analysis/BRISK_SIFT_MAT_FLANN_SEL_NN_stats.csv,1535,1535,-0.05,-0.12,-0.01
/home/dan/SFND_3D_Object_Tracking/analysis/FAST_BRIEF_MAT_BF_SEL_KNN_stats.csv,2715,1602,0.09,-0.12,0.34
/home/dan/SFND_3D_Object_Tracking/analysis/FAST_BRIEF_MAT_BF_SEL_NN_stats.csv,2715,1583,-0.04,-0.12,0.30
/home/dan/SFND_3D_Object_Tracking/analysis/FAST_BRIEF_MAT_FLANN_SEL_KNN_stats.csv,2715,1602,0.09,-0.12,0.34
/home/dan/SFND_3D_Object_Tracking/analysis/FAST_BRIEF_MAT_FLANN_SEL_NN_stats.csv,2715,2357,0.00,-0.12,-0.91
/home/dan/SFND_3D_Object_Tracking/analysis/FAST_BRISK_MAT_BF_SEL_KNN_stats.csv,2715,1154,-0.10,-0.12,-0.16
/home/dan/SFND_3D_Object_Tracking/analysis/FAST_BRISK_MAT_BF_SEL_NN_stats.csv,2715,1409,0.13,-0.12,-0.38
/home/dan/SFND_3D_Object_Tracking/analysis/FAST_BRISK_MAT_FLANN_SEL_KNN_stats.csv,2715,1154,-0.10,-0.12,-0.16
/usr/local/lib/python3.6/dist-packages/scipy/stats/stats.py:3010: RuntimeWarning: invalid value encountered in double_scalars
  r = r_num / r_den
/home/dan/SFND_3D_Object_Tracking/analysis/FAST_BRISK_MAT_FLANN_SEL_NN_stats.csv,2715,2562,nan,-0.12,nan
/home/dan/SFND_3D_Object_Tracking/analysis/FAST_FREAK_MAT_BF_SEL_KNN_stats.csv,2715,1130,-0.25,-0.12,0.26
/home/dan/SFND_3D_Object_Tracking/analysis/FAST_FREAK_MAT_BF_SEL_NN_stats.csv,2715,1360,-0.16,-0.12,0.37
/home/dan/SFND_3D_Object_Tracking/analysis/FAST_FREAK_MAT_FLANN_SEL_KNN_stats.csv,2715,1130,-0.25,-0.12,0.26
/home/dan/SFND_3D_Object_Tracking/analysis/FAST_FREAK_MAT_FLANN_SEL_NN_stats.csv,2715,2417,-0.03,-0.12,-0.04
/home/dan/SFND_3D_Object_Tracking/analysis/FAST_ORB_MAT_BF_SEL_KNN_stats.csv,2715,1468,-0.10,-0.12,-0.14
/home/dan/SFND_3D_Object_Tracking/analysis/FAST_ORB_MAT_BF_SEL_NN_stats.csv,2715,1501,-0.35,-0.12,0.10
/home/dan/SFND_3D_Object_Tracking/analysis/FAST_ORB_MAT_FLANN_SEL_KNN_stats.csv,2715,1469,-0.10,-0.12,-0.15
/home/dan/SFND_3D_Object_Tracking/analysis/FAST_ORB_MAT_FLANN_SEL_NN_stats.csv,2715,2318,0.09,-0.12,0.08
/home/dan/SFND_3D_Object_Tracking/analysis/FAST_SIFT_MAT_BF_SEL_KNN_stats.csv,2715,1768,0.11,-0.12,0.48
/home/dan/SFND_3D_Object_Tracking/analysis/FAST_SIFT_MAT_BF_SEL_NN_stats.csv,2715,1851,-0.10,-0.12,0.46
/home/dan/SFND_3D_Object_Tracking/analysis/FAST_SIFT_MAT_FLANN_SEL_KNN_stats.csv,2715,1813,0.16,-0.12,0.50
/home/dan/SFND_3D_Object_Tracking/analysis/FAST_SIFT_MAT_FLANN_SEL_NN_stats.csv,2715,2715,0.00,-0.12,0.29
/home/dan/SFND_3D_Object_Tracking/analysis/HARRIS_AKAZE_MAT_BF_SEL_KNN_stats.csv,100,79,0.05,-0.12,0.28
/home/dan/SFND_3D_Object_Tracking/analysis/HARRIS_AKAZE_MAT_BF_SEL_NN_stats.csv,100,75,0.04,-0.12,0.09
/home/dan/SFND_3D_Object_Tracking/analysis/HARRIS_AKAZE_MAT_FLANN_SEL_KNN_stats.csv,100,79,0.05,-0.12,0.28
/home/dan/SFND_3D_Object_Tracking/analysis/HARRIS_AKAZE_MAT_FLANN_SEL_NN_stats.csv,100,100,0.11,-0.12,-0.02
/home/dan/SFND_3D_Object_Tracking/analysis/HARRIS_BRIEF_MAT_BF_SEL_KNN_stats.csv,100,71,0.04,-0.12,0.29
/home/dan/SFND_3D_Object_Tracking/analysis/HARRIS_BRIEF_MAT_BF_SEL_NN_stats.csv,100,70,0.06,-0.12,0.15
/home/dan/SFND_3D_Object_Tracking/analysis/HARRIS_BRIEF_MAT_FLANN_SEL_KNN_stats.csv,100,72,0.04,-0.12,0.29
